what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1583167314849
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1583167315083
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1583167316851
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1583167316866
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167316897
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1583167316976
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1583167317132
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167319225
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1583167357079
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167357344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167358391
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1583167358391
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1583167359672
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1583167359672
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1583167360047
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583167360921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167361156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167362499
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1583167403190
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167408753
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167409863
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1583167423307
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583167423494
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583167423510
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583167428736
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1583167442355
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1583167442809
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1583167443184
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1583167446262
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167448904
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167450139
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583167460473
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1583167476884
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1583167482996
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167485387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167486497
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583167487107
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167490703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583167512810
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1583167513499
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1583167513889
