what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.sbtgui.integration,12.0.0.263,"com.altera.sbtgui.integration",1582925267006
started,bundle,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch",1582925267006
started,bundle,com.altera.sbtgui.project,12.0.0.263,"com.altera.sbtgui.project",1582925267006
started,bundle,com.altera.systemconsole,12.0.0.263,"com.altera.systemconsole",1582925267006
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.263,"com.altera.systemconsole.designs.plugin",1582925267007
started,bundle,com.altera.systemconsole.scripting,12.0.0.263,"com.altera.systemconsole.scripting",1582925267007
started,bundle,com.altera.utilities,12.0.0.263,"com.altera.utilities",1582925267007
os,sysinfo,,,"win32",1582925267008
arch,sysinfo,,,"x86",1582925267008
ws,sysinfo,,,"win32",1582925267008
locale,sysinfo,,,"en_CA",1582925267008
processors,sysinfo,,,"6",1582925267008
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1582925267009
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1582925267009
java.specification.name,sysinfo,,,"Java Platform API Specification",1582925267009
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1582925267009
java.specification.version,sysinfo,,,"1.6",1582925267009
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1582925267009
java.version,sysinfo,,,"1.6.0_23",1582925267009
java.vm.info,sysinfo,,,"mixed mode",1582925267009
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1582925267009
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1582925267009
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1582925267009
java.vm.specification.version,sysinfo,,,"1.0",1582925267009
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1582925267009
java.vm.version,sysinfo,,,"19.0-b09",1582925267009
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1582925267297
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1582925270561
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1582925270900
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582925270921
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1582925270927
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582925270998
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1582925277692
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582925277870
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582925277913
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582925286544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582925365710
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582925368184
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582925372214
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582925558622
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582926079737
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582926081281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582926159773
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1582926161249
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582926161295
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1582926161447
started,bundle,com.altera.sbtgui.core,12.0.0.263,"com.altera.sbtgui.core",1582926161462
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1582926161487
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.263,"com.altera.debug.cdi.gdb.plugin",1582926161488
stopped,bundle,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch",1582926161488
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1582926161488
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1582926161489
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1582926161489
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1582926161490
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1582926161491
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1582926161491
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1582926161491
stopped,bundle,com.altera.sbtgui.ui,12.0.0.263,"com.altera.sbtgui.ui",1582926161492
stopped,bundle,com.altera.sbtgui.project,12.0.0.263,"com.altera.sbtgui.project",1582926161492
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1582926161492
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1582926161492
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1582926161492
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1582926161493
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1582926161493
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1582926161494
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1582926161494
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1582926161494
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1582926161494
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1582926161494
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1582926161495
stopped,bundle,com.altera.sbtgui.flash.plugin,12.0.0.263,"com.altera.sbtgui.flash.plugin",1582926161496
stopped,bundle,com.altera.sbtgui.gprof,12.0.0.263,"com.altera.sbtgui.gprof",1582926161496
stopped,bundle,com.altera.sbtgui.core,12.0.0.263,"com.altera.sbtgui.core",1582926161496
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1582926161505
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1582926161509
