what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1582990827321
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1582990827321
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1582990827321
started,bundle,com.altera.sbtgui.project,12.0.0.263,"com.altera.sbtgui.project",1582990827321
os,sysinfo,,,"win32",1582990827321
arch,sysinfo,,,"x86",1582990827321
ws,sysinfo,,,"win32",1582990827321
locale,sysinfo,,,"en_CA",1582990827321
processors,sysinfo,,,"6",1582990827321
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1582990827321
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1582990827321
java.specification.name,sysinfo,,,"Java Platform API Specification",1582990827321
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1582990827321
java.specification.version,sysinfo,,,"1.6",1582990827321
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1582990827321
java.version,sysinfo,,,"1.6.0_23",1582990827321
java.vm.info,sysinfo,,,"mixed mode",1582990827321
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1582990827321
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1582990827321
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1582990827321
java.vm.specification.version,sysinfo,,,"1.0",1582990827321
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1582990827321
java.vm.version,sysinfo,,,"19.0-b09",1582990827321
started,bundle,com.altera.sbtgui.integration,12.0.0.263,"com.altera.sbtgui.integration",1582990827383
started,bundle,com.altera.systemconsole,12.0.0.263,"com.altera.systemconsole",1582990827415
started,bundle,com.altera.utilities,12.0.0.263,"com.altera.utilities",1582990827524
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.263,"com.altera.systemconsole.designs.plugin",1582990827555
started,bundle,com.altera.systemconsole.scripting,12.0.0.263,"com.altera.systemconsole.scripting",1582990828164
started,bundle,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch",1582990828570
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1582990832228
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582990836010
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582990839027
started,bundle,com.altera.sbtgui.core,12.0.0.263,"com.altera.sbtgui.core",1582990840106
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1582990840153
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1582990842873
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582990842888
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1582990842935
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1582990842951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582990846122
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582990852606
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582990852669
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1582990854857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582990861467
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1582990861499
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582990864665
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1582990878128
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582990880019
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582990880066
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1582990882472
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582990882643
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582990904289
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1582990906478
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582990907947
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1582990908588
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1582990909229
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1582990922621
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1582990929434
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1582990942153
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1582990943435
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1582990947951
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1582990950201
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1582990950201
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1582990970094
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1582990972266
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1582990978735
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1582990983064
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582990983345
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582990996357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582990997639
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582991011766
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1582991014908
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582991018377
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1582991019455
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1582991020064
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1582991020064
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1582991021079
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1582991021079
