what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1583012791289
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1583012792454
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1583012795701
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583012802546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583012979182
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583012980088
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1583012980634
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583012983259
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013011940
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583013011955
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1583013013376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013015533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013017908
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1583013019564
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013019830
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013021079
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1583013025875
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1583013026953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013027693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013027802
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1583013028100
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013028599
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1583013031361
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013523697
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013524572
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013567210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013569459
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013571710
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1583013572756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013575287
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013577646
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1583013579240
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013579536
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013580864
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013584504
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013585582
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1583013585972
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1583013588003
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1583013589065
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1583013590213
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1583013593503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013605660
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013751583
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583013751692
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583013819794
