what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1580410851570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410857161
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1580410860713
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1580410860813
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1580410862095
started,bundle,org.eclipse.core.databinding,1.3.100.I20100601-0800,"org.eclipse.core.databinding",1580410864318
started,bundle,org.eclipse.core.databinding.property,1.3.0.I20100601-0800,"org.eclipse.core.databinding.property",1580410864334
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580410864434
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410868751
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1580410868767
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1580410871872
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410878215
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580410878315
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410883270
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1580410883270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410884782
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410905164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410905975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410952656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410952719
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410957147
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410958621
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410962309
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410963239
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410964752
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580410965879
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580411011335
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580411012674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580411023371
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580411023371
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580411034548
